Branch,City,CM Orders,Current Month MTD,Customer type,Date,Gender,Invoice ID,Last 7 Days,Last N Days,Payment,PM Orders,Previous Month MTD,Product line,Rating Categories,Selected Date Filter,Tag Filter,Time,CM COGS,CM Gross Income,CM Quantity,CM Rating,CM Total,Cogs,Gross Income,Gross Margin Percentage,PM COGS,PM Gross Income,PM Quantity,PM Total,Quantity,Rating,Sort,Tax 5%,Total,Unit price,Year
C,Naypyitaw,,False,Member,1/8/2019,Male,631-34-1880,False,False,Credit card,,False,Food and beverages,Dissatisfied,False,True,12/30/1899 7:09:00 PM,,,,,,72.93,$3.6,4.761904762,,,,,3,4.3,76.5765,3.6465,$76.6,24.31,2019
A,Yangon,,False,Normal,1/6/2019,Male,852-82-2749,False,False,Ewallet,,False,Sports and travel,Happy,False,True,12/30/1899 1:35:00 PM,,,,,,258.36,$12.9,4.761904762,,,,,4,9.3,271.278,12.918,$271.3,64.59,2019
A,Yangon,,False,Member,2/16/2019,Male,873-14-6353,False,False,Credit card,873-14-6353,True,Food and beverages,Satisfied,False,True,12/30/1899 10:33:00 AM,,,,,,173.74,$8.7,4.761904762,173.74,8.687,7,182.427,7,7.1,182.427,8.687,$182.4,24.82,2019
C,Naypyitaw,584-66-4073,True,Normal,3/13/2019,Male,584-66-4073,False,False,Ewallet,,False,Fashion accessories,Happy,False,True,12/30/1899 3:45:00 PM,$57,$3,1.0,$96,$59,56.5,$2.8,4.761904762,,,,,1,9.6,59.325,2.825,$59.3,56.5,2019
B,Mandalay,,False,Member,1/28/2019,Female,544-55-9589,False,False,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 11:51:00 AM,,,,,,214.3,$10.7,4.761904762,,,,,10,6.2,225.015,10.715,$225.0,21.43,2019
A,Yangon,,False,Member,1/18/2019,Male,166-19-2553,False,False,Cash,,False,Sports and travel,Happy,False,True,12/30/1899 5:26:00 PM,,,,,,534.36,$26.7,4.761904762,,,,,6,9.9,561.078,26.718,$561.1,89.06,2019
A,Yangon,737-88-5876,True,Member,3/19/2019,Male,737-88-5876,False,True,Credit card,,False,Home and lifestyle,Neutral,False,True,12/30/1899 11:52:00 AM,$93,$5,4.0,$59,$98,93.16,$4.7,4.761904762,,,,,4,5.9,97.818,4.658,$97.8,23.29,2019
C,Naypyitaw,154-87-7367,True,Normal,3/15/2019,Male,154-87-7367,False,False,Ewallet,,False,Home and lifestyle,Neutral,False,True,12/30/1899 2:04:00 PM,$522,$26,8.0,$63,$548,522.08,$26.1,4.761904762,,,,,8,6.3,548.184,26.104,$548.2,65.26,2019
C,Naypyitaw,,False,Member,2/12/2019,Male,885-56-0389,False,False,Cash,885-56-0389,True,Fashion accessories,Dissatisfied,False,True,12/30/1899 5:49:00 PM,,,,,,52.35,$2.6,4.761904762,52.35,2.6175,1,54.9675,1,4,54.9675,2.6175,$55.0,52.35,2019
B,Mandalay,,False,Member,2/25/2019,Male,608-05-3804,False,False,Cash,608-05-3804,True,Electronic accessories,Neutral,False,True,12/30/1899 8:19:00 PM,,,,,,39.75,$2.0,4.761904762,39.75,1.9875,1,41.7375,1,6.1,41.7375,1.9875,$41.7,39.75,2019
A,Yangon,448-61-3783,True,Normal,3/21/2019,Female,448-61-3783,False,True,Credit card,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 4:08:00 PM,$720,$36,8.0,$45,$756,720.16,$36.0,4.761904762,,,,,8,4.5,756.168,36.008,$756.2,90.02,2019
B,Mandalay,,False,Member,1/19/2019,Female,761-49-0439,False,False,Ewallet,,False,Electronic accessories,Satisfied,False,True,12/30/1899 10:17:00 AM,,,,,,96.8,$4.8,4.761904762,,,,,8,8.6,101.64,4.84,$101.6,12.1,2019
B,Mandalay,,False,Member,1/8/2019,Female,490-95-0021,False,False,Ewallet,,False,Food and beverages,Neutral,False,True,12/30/1899 2:25:00 PM,,,,,,332.1,$16.6,4.761904762,,,,,10,6,348.705,16.605,$348.7,33.21,2019
C,Naypyitaw,115-38-7388,True,Member,3/30/2019,Female,115-38-7388,True,True,Credit card,,False,Fashion accessories,Happy,True,True,12/30/1899 12:51:00 PM,$81,$4,8.0,$95,$86,81.44,$4.1,4.761904762,,,,,8,9.5,85.512,4.072,$85.5,10.18,2019
B,Mandalay,,False,Member,2/20/2019,Male,311-13-6971,False,False,Credit card,311-13-6971,True,Sports and travel,Happy,False,True,12/30/1899 3:18:00 PM,,,,,,319.9,$16.0,4.761904762,319.9,15.995,10,335.895,10,9.9,335.895,15.995,$335.9,31.99,2019
A,Yangon,291-55-6563,True,Member,3/30/2019,Female,291-55-6563,True,True,Ewallet,,False,Home and lifestyle,Satisfied,True,True,12/30/1899 12:45:00 PM,$207,$10,6.0,$75,$217,206.52,$10.3,4.761904762,,,,,6,7.5,216.846,10.326,$216.8,34.42,2019
A,Yangon,548-48-3156,True,Member,3/19/2019,Female,548-48-3156,False,True,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 1:37:00 PM,$167,$8,2.0,$76,$175,166.68,$8.3,4.761904762,,,,,2,7.6,175.014,8.334,$175.0,83.34,2019
A,Yangon,,False,Normal,1/13/2019,Male,460-93-5834,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 10:03:00 AM,,,,,,319.06,$16.0,4.761904762,,,,,7,5,335.013,15.953,$335.0,45.58,2019
A,Yangon,,False,Member,2/5/2019,Male,325-89-4209,False,False,Ewallet,325-89-4209,True,Food and beverages,Neutral,False,True,12/30/1899 7:42:00 PM,,,,,,87.9,$4.4,4.761904762,87.9,4.395,1,92.295,1,6.7,92.295,4.395,$92.3,87.9,2019
A,Yangon,884-80-6021,True,Member,3/23/2019,Female,884-80-6021,False,True,Ewallet,,False,Electronic accessories,Happy,False,True,12/30/1899 1:14:00 PM,$735,$37,10.0,$95,$771,734.7,$36.7,4.761904762,,,,,10,9.5,771.435,36.735,$771.4,73.47,2019
C,Naypyitaw,137-74-8729,True,Normal,3/13/2019,Female,137-74-8729,False,False,Ewallet,,False,Fashion accessories,Neutral,False,True,12/30/1899 12:47:00 PM,$98,$5,8.0,$68,$102,97.52,$4.9,4.761904762,,,,,8,6.8,102.396,4.876,$102.4,12.19,2019
A,Yangon,880-46-5796,True,Member,3/17/2019,Male,880-46-5796,False,True,Ewallet,,False,Sports and travel,Neutral,False,True,12/30/1899 7:53:00 PM,$769,$38,10.0,$56,$808,769.2,$38.5,4.761904762,,,,,10,5.6,807.66,38.46,$807.7,76.92,2019
C,Naypyitaw,,False,Normal,2/21/2019,Female,389-70-2397,False,False,Cash,389-70-2397,True,Health and beauty,Satisfied,False,True,12/30/1899 10:26:00 AM,,,,,,418.3,$20.9,4.761904762,418.3,20.915,5,439.215,5,7.2,439.215,20.915,$439.2,83.66,2019
B,Mandalay,,False,Normal,2/7/2019,Female,114-35-5271,False,False,Cash,114-35-5271,True,Electronic accessories,Satisfied,False,True,12/30/1899 3:06:00 PM,,,,,,463.28,$23.2,4.761904762,463.28,23.164,8,486.444,8,8.1,486.444,23.164,$486.4,57.91,2019
C,Naypyitaw,607-76-6216,True,Member,3/2/2019,Female,607-76-6216,False,False,Credit card,,False,Fashion accessories,Satisfied,False,True,12/30/1899 4:35:00 PM,$462,$23,5.0,$86,$486,462.45,$23.1,4.761904762,,,,,5,8.6,485.5725,23.1225,$485.6,92.49,2019
B,Mandalay,715-20-1673,True,Normal,3/6/2019,Male,715-20-1673,False,False,Cash,,False,Electronic accessories,Happy,False,True,12/30/1899 8:57:00 PM,$142,$7,5.0,$94,$149,141.9,$7.1,4.761904762,,,,,5,9.4,148.995,7.095,$149.0,28.38,2019
B,Mandalay,,False,Member,2/6/2019,Male,811-35-1094,False,False,Credit card,811-35-1094,True,Electronic accessories,Satisfied,False,True,12/30/1899 3:16:00 PM,,,,,,302.7,$15.1,4.761904762,302.7,15.135,6,317.835,6,8.9,317.835,15.135,$317.8,50.45,2019
B,Mandalay,,False,Normal,1/28/2019,Male,699-88-1972,False,False,Credit card,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 5:47:00 PM,,,,,,793.28,$39.7,4.761904762,,,,,8,4.2,832.944,39.664,$832.9,99.16,2019
C,Naypyitaw,,False,Normal,1/18/2019,Male,781-84-8059,False,False,Ewallet,,False,Fashion accessories,Neutral,False,True,12/30/1899 4:23:00 PM,,,,,,425.18,$21.3,4.761904762,,,,,7,5,446.439,21.259,$446.4,60.74,2019
C,Naypyitaw,,False,Member,2/5/2019,Female,409-49-6995,False,False,Cash,409-49-6995,True,Food and beverages,Satisfied,False,True,12/30/1899 10:17:00 AM,,,,,,283.62,$14.2,4.761904762,283.62,14.181,6,297.801,6,8.8,297.801,14.181,$297.8,47.27,2019
C,Naypyitaw,725-54-0677,True,Member,3/2/2019,Male,725-54-0677,False,False,Cash,,False,Health and beauty,Neutral,False,True,12/30/1899 1:50:00 PM,$599,$30,7.0,$53,$629,599.2,$30.0,4.761904762,,,,,7,5.3,629.16,29.96,$629.2,85.6,2019
A,Yangon,,False,Member,2/9/2019,Male,146-09-5432,False,False,Ewallet,146-09-5432,True,Food and beverages,Dissatisfied,False,True,12/30/1899 7:17:00 PM,,,,,,315.36,$15.8,4.761904762,315.36,15.768,9,331.128,9,4.6,331.128,15.768,$331.1,35.04,2019
C,Naypyitaw,,False,Member,1/14/2019,Female,377-79-7592,False,False,Credit card,,False,Electronic accessories,Satisfied,False,True,12/30/1899 2:00:00 PM,,,,,,403.56,$20.2,4.761904762,,,,,9,7.5,423.738,20.178,$423.7,44.84,2019
B,Mandalay,,False,Normal,2/9/2019,Male,509-10-0516,False,False,Ewallet,509-10-0516,True,Home and lifestyle,Neutral,False,True,12/30/1899 12:02:00 PM,,,,,,183.88,$9.2,4.761904762,183.88,9.194,4,193.074,4,5.1,193.074,9.194,$193.1,45.97,2019
A,Yangon,595-94-9924,True,Member,3/26/2019,Female,595-94-9924,True,True,Credit card,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 8:21:00 PM,$139,$7,5.0,$42,$146,138.65,$6.9,4.761904762,,,,,5,4.2,145.5825,6.9325,$145.6,27.73,2019
A,Yangon,,False,Normal,1/28/2019,Male,865-41-9075,False,False,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 5:35:00 PM,,,,,,80.71,$4.0,4.761904762,,,,,7,8.1,84.7455,4.0355,$84.7,11.53,2019
C,Naypyitaw,,False,Normal,2/14/2019,Female,545-07-8534,False,False,Ewallet,545-07-8534,True,Health and beauty,Neutral,False,True,12/30/1899 12:42:00 PM,,,,,,116.64,$5.8,4.761904762,116.64,5.832,2,122.472,2,6,122.472,5.832,$122.5,58.32,2019
C,Naypyitaw,118-62-1812,True,Member,3/24/2019,Female,118-62-1812,True,True,Cash,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 5:56:00 PM,$314,$16,4.0,$79,$329,313.52,$15.7,4.761904762,,,,,4,7.9,329.196,15.676,$329.2,78.38,2019
C,Naypyitaw,,False,Normal,2/9/2019,Male,450-42-3339,False,False,Credit card,450-42-3339,True,Health and beauty,Satisfied,False,True,12/30/1899 6:58:00 PM,,,,,,846.1,$42.3,4.761904762,846.1,42.305,10,888.405,10,8.8,888.405,42.305,$888.4,84.61,2019
B,Mandalay,851-98-3555,True,Normal,3/24/2019,Female,851-98-3555,True,True,Credit card,,False,Health and beauty,Neutral,False,True,12/30/1899 2:08:00 PM,$414,$21,5.0,$66,$435,414.4,$20.7,4.761904762,,,,,5,6.6,435.12,20.72,$435.1,82.88,2019
A,Yangon,186-71-5196,True,Member,3/27/2019,Female,186-71-5196,True,True,Ewallet,,False,Food and beverages,Neutral,False,True,12/30/1899 4:30:00 PM,$159,$8,2.0,$62,$167,159.08,$8.0,4.761904762,,,,,2,6.2,167.034,7.954,$167.0,79.54,2019
B,Mandalay,,False,Normal,1/27/2019,Female,624-01-8356,False,False,Credit card,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 10:44:00 AM,,,,,,490.1,$24.5,4.761904762,,,,,10,4.2,514.605,24.505,$514.6,49.01,2019
B,Mandalay,313-66-9943,True,Member,3/27/2019,Female,313-66-9943,True,True,Credit card,,False,Food and beverages,Satisfied,False,True,12/30/1899 8:29:00 PM,$87,$4,3.0,$73,$92,87.45,$4.4,4.761904762,,,,,3,7.3,91.8225,4.3725,$91.8,29.15,2019
C,Naypyitaw,,False,Normal,1/19/2019,Female,151-27-8496,False,False,Ewallet,,False,Electronic accessories,Satisfied,False,True,12/30/1899 11:43:00 AM,,,,,,224.52,$11.2,4.761904762,,,,,4,8.6,235.746,11.226,$235.7,56.13,2019
A,Yangon,,False,Normal,2/7/2019,Female,453-33-6436,False,False,Cash,453-33-6436,True,Home and lifestyle,Neutral,False,True,12/30/1899 10:09:00 AM,,,,,,744.96,$37.2,4.761904762,744.96,37.248,8,782.208,8,6.8,782.208,37.248,$782.2,93.12,2019
A,Yangon,,False,Member,1/31/2019,Male,522-57-8364,False,False,Ewallet,,False,Fashion accessories,Satisfied,False,True,12/30/1899 10:00:00 AM,,,,,,410.72,$20.5,4.761904762,,,,,8,7.6,431.256,20.536,$431.3,51.34,2019
A,Yangon,,False,Member,2/25/2019,Female,459-45-2396,False,False,Cash,459-45-2396,True,Food and beverages,Neutral,False,True,12/30/1899 6:45:00 PM,,,,,,298.8,$14.9,4.761904762,298.8,14.94,3,313.74,3,5.8,313.74,14.94,$313.7,99.6,2019
C,Naypyitaw,,False,Normal,2/2/2019,Female,717-96-4189,False,False,Cash,717-96-4189,True,Electronic accessories,Dissatisfied,False,True,12/30/1899 12:40:00 PM,,,,,,212.94,$10.6,4.761904762,212.94,10.647,6,223.587,6,4.1,223.587,10.647,$223.6,35.49,2019
C,Naypyitaw,722-13-2115,True,Member,3/14/2019,Male,722-13-2115,False,False,Credit card,,False,Sports and travel,Happy,False,True,12/30/1899 3:36:00 PM,$43,$2,1.0,$93,$45,42.85,$2.1,4.761904762,,,,,1,9.3,44.9925,2.1425,$45.0,42.85,2019
A,Yangon,749-81-8133,True,Normal,3/11/2019,Female,749-81-8133,False,False,Cash,,False,Fashion accessories,Neutral,False,True,12/30/1899 12:04:00 PM,$379,$19,4.0,$68,$398,378.68,$18.9,4.761904762,,,,,4,6.8,397.614,18.934,$397.6,94.67,2019
B,Mandalay,,False,Normal,2/22/2019,Male,777-67-2495,False,False,Ewallet,777-67-2495,True,Home and lifestyle,Satisfied,False,True,12/30/1899 11:26:00 AM,,,,,,206.91,$10.3,4.761904762,206.91,10.3455,3,217.2555,3,8.7,217.2555,10.3455,$217.3,68.97,2019
B,Mandalay,636-98-3364,True,Member,3/2/2019,Female,636-98-3364,False,False,Ewallet,,False,Electronic accessories,Neutral,False,True,12/30/1899 12:36:00 PM,$79,$4,3.0,$63,$83,78.78,$3.9,4.761904762,,,,,3,6.3,82.719,3.939,$82.7,26.26,2019
C,Naypyitaw,246-55-6923,True,Member,3/10/2019,Female,246-55-6923,False,False,Credit card,,False,Home and lifestyle,Neutral,False,True,12/30/1899 3:06:00 PM,$322,$16,9.0,$51,$338,322.11,$16.1,4.761904762,,,,,9,5.1,338.2155,16.1055,$338.2,35.79,2019
B,Mandalay,,False,Normal,2/8/2019,Female,181-82-6255,False,False,Cash,181-82-6255,True,Home and lifestyle,Satisfied,False,True,12/30/1899 10:58:00 AM,,,,,,98.22,$4.9,4.761904762,98.22,4.911,6,103.131,6,7,103.131,4.911,$103.1,16.37,2019
C,Naypyitaw,,False,Member,2/22/2019,Female,838-02-1821,False,False,Credit card,838-02-1821,True,Home and lifestyle,Neutral,False,True,12/30/1899 12:10:00 PM,,,,,,25.46,$1.3,4.761904762,25.46,1.273,2,26.733,2,5.2,26.733,1.273,$26.7,12.73,2019
C,Naypyitaw,,False,Normal,1/10/2019,Female,887-42-0517,False,False,Credit card,,False,Sports and travel,Neutral,False,True,12/30/1899 10:31:00 AM,,,,,,581.98,$29.1,4.761904762,,,,,7,6.6,611.079,29.099,$611.1,83.14,2019
C,Naypyitaw,457-12-0244,True,Member,3/14/2019,Female,457-12-0244,False,False,Ewallet,,False,Sports and travel,Neutral,False,True,12/30/1899 1:49:00 PM,$211,$11,6.0,$65,$222,211.32,$10.6,4.761904762,,,,,6,6.5,221.886,10.566,$221.9,35.22,2019
B,Mandalay,,False,Normal,1/10/2019,Female,226-34-0034,False,False,Ewallet,,False,Electronic accessories,Happy,False,True,12/30/1899 11:10:00 AM,,,,,,55.12,$2.8,4.761904762,,,,,4,9,57.876,2.756,$57.9,13.78,2019
B,Mandalay,,False,Member,2/15/2019,Male,321-49-7382,False,False,Credit card,321-49-7382,True,Sports and travel,Neutral,False,True,12/30/1899 5:38:00 PM,,,,,,88.31,$4.4,4.761904762,88.31,4.4155,1,92.7255,1,5.2,92.7255,4.4155,$92.7,88.31,2019
A,Yangon,,False,Member,1/13/2019,Female,397-25-8725,False,False,Credit card,,False,Health and beauty,Neutral,False,True,12/30/1899 5:54:00 PM,,,,,,356.58,$17.8,4.761904762,,,,,9,6.8,374.409,17.829,$374.4,39.62,2019
B,Mandalay,,False,Normal,2/15/2019,Female,431-66-2305,False,False,Credit card,431-66-2305,True,Electronic accessories,Satisfied,False,True,12/30/1899 8:51:00 PM,,,,,,794.25,$39.7,4.761904762,794.25,39.7125,9,833.9625,9,7.6,833.9625,39.7125,$834.0,88.25,2019
B,Mandalay,825-94-5922,True,Normal,3/2/2019,Male,825-94-5922,False,False,Ewallet,,False,Sports and travel,Satisfied,False,True,12/30/1899 7:26:00 PM,$51,$3,2.0,$72,$53,50.62,$2.5,4.761904762,,,,,2,7.2,53.151,2.531,$53.2,25.31,2019
B,Mandalay,641-62-7288,True,Normal,3/24/2019,Male,641-62-7288,True,True,Ewallet,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 1:33:00 PM,$600,$30,6.0,$71,$629,599.52,$30.0,4.761904762,,,,,6,7.1,629.496,29.976,$629.5,99.92,2019
C,Naypyitaw,,False,Member,2/2/2019,Female,756-93-1854,False,False,Credit card,756-93-1854,True,Fashion accessories,Happy,False,True,12/30/1899 2:05:00 PM,,,,,,166.7,$8.3,4.761904762,166.7,8.335,2,175.035,2,9.5,175.035,8.335,$175.0,83.35,2019
A,Yangon,,False,Normal,2/27/2019,Female,243-55-8457,False,False,Ewallet,243-55-8457,True,Food and beverages,Neutral,False,True,12/30/1899 11:40:00 AM,,,,,,744.4,$37.2,4.761904762,744.4,37.22,10,781.62,10,5.1,781.62,37.22,$781.6,74.44,2019
C,Naypyitaw,,False,Normal,1/20/2019,Male,458-10-8612,False,False,Ewallet,,False,Health and beauty,Satisfied,False,True,12/30/1899 12:27:00 PM,,,,,,448.56,$22.4,4.761904762,,,,,7,7.6,470.988,22.428,$471.0,64.08,2019
B,Mandalay,,False,Normal,1/3/2019,Female,501-61-1753,False,False,Ewallet,,False,Home and lifestyle,Happy,False,True,12/30/1899 8:24:00 PM,,,,,,378.9,$18.9,4.761904762,,,,,6,9.8,397.845,18.945,$397.8,63.15,2019
C,Naypyitaw,,False,Member,1/24/2019,Male,235-06-8510,False,False,Ewallet,,False,Home and lifestyle,Neutral,False,True,12/30/1899 8:59:00 PM,,,,,,257.16,$12.9,4.761904762,,,,,3,5.1,270.018,12.858,$270.0,85.72,2019
C,Naypyitaw,,False,Normal,1/5/2019,Female,433-08-7822,False,False,Ewallet,,False,Health and beauty,Satisfied,False,True,12/30/1899 7:48:00 PM,,,,,,552.23,$27.6,4.761904762,,,,,7,7.5,579.8415,27.6115,$579.8,78.89,2019
A,Yangon,361-85-2571,True,Normal,3/30/2019,Female,361-85-2571,True,True,Cash,,False,Sports and travel,Satisfied,True,True,12/30/1899 10:18:00 AM,$447,$22,5.0,$74,$470,447.4,$22.4,4.761904762,,,,,5,7.4,469.77,22.37,$469.8,89.48,2019
A,Yangon,,False,Member,2/17/2019,Female,131-70-8179,False,False,Cash,131-70-8179,True,Health and beauty,Dissatisfied,False,True,12/30/1899 4:27:00 PM,,,,,,276.27,$13.8,4.761904762,276.27,13.8135,3,290.0835,3,4.2,290.0835,13.8135,$290.1,92.09,2019
C,Naypyitaw,500-02-2261,True,Normal,3/21/2019,Female,500-02-2261,False,True,Ewallet,,False,Food and beverages,Neutral,False,True,12/30/1899 5:04:00 PM,$344,$17,6.0,$59,$361,343.74,$17.2,4.761904762,,,,,6,5.9,360.927,17.187,$360.9,57.29,2019
A,Yangon,720-72-2436,True,Normal,3/2/2019,Male,720-72-2436,False,False,Ewallet,,False,Food and beverages,Neutral,False,True,12/30/1899 6:14:00 PM,$266,$13,4.0,$69,$279,266.08,$13.3,4.761904762,,,,,4,6.9,279.384,13.304,$279.4,66.52,2019
C,Naypyitaw,702-83-5291,True,Member,3/27/2019,Male,702-83-5291,True,True,Cash,,False,Fashion accessories,Neutral,False,True,12/30/1899 10:43:00 AM,$898,$45,9.0,$66,$943,898.38,$44.9,4.761904762,,,,,9,6.6,943.299,44.919,$943.3,99.82,2019
A,Yangon,,False,Normal,1/19/2019,Female,809-69-9497,False,False,Ewallet,,False,Home and lifestyle,Neutral,False,True,12/30/1899 7:30:00 PM,,,,,,456.8,$22.8,4.761904762,,,,,10,5.7,479.64,22.84,$479.6,45.68,2019
A,Yangon,,False,Normal,2/19/2019,Male,449-16-6770,False,False,Credit card,449-16-6770,True,Health and beauty,Neutral,False,True,12/30/1899 2:53:00 PM,,,,,,253.95,$12.7,4.761904762,253.95,12.6975,5,266.6475,5,5.3,266.6475,12.6975,$266.6,50.79,2019
A,Yangon,333-23-2632,True,Member,3/28/2019,Male,333-23-2632,True,True,Cash,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 8:14:00 PM,$71,$4,7.0,$42,$74,70.56,$3.5,4.761904762,,,,,7,4.2,74.088,3.528,$74.1,10.08,2019
A,Yangon,,False,Normal,1/5/2019,Female,489-82-1237,False,False,Credit card,,False,Electronic accessories,Satisfied,False,True,12/30/1899 11:51:00 AM,,,,,,657.16,$32.9,4.761904762,,,,,7,7.3,690.018,32.858,$690.0,93.88,2019
C,Naypyitaw,859-97-6048,True,Member,3/26/2019,Male,859-97-6048,True,True,Credit card,,False,Electronic accessories,Neutral,False,True,12/30/1899 2:13:00 PM,$169,$8,2.0,$53,$177,168.5,$8.4,4.761904762,,,,,2,5.3,176.925,8.425,$176.9,84.25,2019
B,Mandalay,,False,Member,2/3/2019,Male,676-10-2200,False,False,Ewallet,676-10-2200,True,Fashion accessories,Dissatisfied,False,True,12/30/1899 8:13:00 PM,,,,,,53.78,$2.7,4.761904762,53.78,2.689,1,56.469,1,4.7,56.469,2.689,$56.5,53.78,2019
C,Naypyitaw,,False,Member,2/6/2019,Male,373-88-1424,False,False,Ewallet,373-88-1424,True,Home and lifestyle,Satisfied,False,True,12/30/1899 6:44:00 PM,,,,,,179.05,$9.0,4.761904762,179.05,8.9525,5,188.0025,5,7.9,188.0025,8.9525,$188.0,35.81,2019
B,Mandalay,,False,Normal,2/24/2019,Female,365-16-4334,False,False,Ewallet,365-16-4334,True,Food and beverages,Satisfied,False,True,12/30/1899 2:26:00 PM,,,,,,211.44,$10.6,4.761904762,211.44,10.572,8,222.012,8,8.9,222.012,10.572,$222.0,26.43,2019
B,Mandalay,,False,Member,2/21/2019,Male,503-21-4385,False,False,Ewallet,503-21-4385,True,Health and beauty,Happy,False,True,12/30/1899 12:40:00 PM,,,,,,119.73,$6.0,4.761904762,119.73,5.9865,3,125.7165,3,9.3,125.7165,5.9865,$125.7,39.91,2019
B,Mandalay,,False,Member,1/9/2019,Female,305-89-2768,False,False,Ewallet,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 6:43:00 PM,,,,,,65.7,$3.3,4.761904762,,,,,3,4.7,68.985,3.285,$69.0,21.9,2019
B,Mandalay,,False,Member,2/25/2019,Female,574-80-1489,False,False,Ewallet,574-80-1489,True,Food and beverages,Satisfied,False,True,12/30/1899 1:22:00 PM,,,,,,251.4,$12.6,4.761904762,251.4,12.57,4,263.97,4,8.7,263.97,12.57,$264.0,62.85,2019
C,Naypyitaw,,False,Member,1/13/2019,Female,784-08-0310,False,False,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 1:58:00 PM,,,,,,84.16,$4.2,4.761904762,,,,,4,7.6,88.368,4.208,$88.4,21.04,2019
B,Mandalay,,False,Member,2/9/2019,Male,200-40-6154,False,False,Cash,200-40-6154,True,Home and lifestyle,Neutral,False,True,12/30/1899 11:45:00 AM,,,,,,395.46,$19.8,4.761904762,395.46,19.773,6,415.233,6,5.7,415.233,19.773,$415.2,65.91,2019
A,Yangon,,False,Normal,1/6/2019,Female,846-10-0341,False,False,Cash,,False,Fashion accessories,Neutral,False,True,12/30/1899 11:51:00 AM,,,,,,297.99,$14.9,4.761904762,,,,,7,6.8,312.8895,14.8995,$312.9,42.57,2019
C,Naypyitaw,,False,Member,1/10/2019,Male,577-34-7579,False,False,Cash,,False,Food and beverages,Neutral,False,True,12/30/1899 5:16:00 PM,,,,,,454.41,$22.7,4.761904762,,,,,9,5.4,477.1305,22.7205,$477.1,50.49,2019
B,Mandalay,,False,Normal,2/7/2019,Male,430-02-3888,False,False,Cash,430-02-3888,True,Electronic accessories,Satisfied,False,True,12/30/1899 3:55:00 PM,,,,,,276.12,$13.8,4.761904762,276.12,13.806,6,289.926,6,7.1,289.926,13.806,$289.9,46.02,2019
C,Naypyitaw,,False,Normal,1/9/2019,Female,867-47-1948,False,False,Cash,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 12:07:00 PM,,,,,,158,$7.9,4.761904762,,,,,10,7.8,165.9,7.9,$165.9,15.8,2019
A,Yangon,,False,Member,2/19/2019,Female,384-59-6655,False,False,Cash,384-59-6655,True,Food and beverages,Satisfied,False,True,12/30/1899 3:07:00 PM,,,,,,887.94,$44.4,4.761904762,887.94,44.397,9,932.337,9,8.4,932.337,44.397,$932.3,98.66,2019
C,Naypyitaw,256-58-3609,True,Member,3/18/2019,Male,256-58-3609,False,True,Cash,,False,Fashion accessories,Happy,False,True,12/30/1899 3:29:00 PM,$92,$5,1.0,$98,$97,91.98,$4.6,4.761904762,,,,,1,9.8,96.579,4.599,$96.6,91.98,2019
A,Yangon,,False,Member,2/5/2019,Male,324-92-3863,False,False,Cash,324-92-3863,True,Electronic accessories,Happy,False,True,12/30/1899 6:45:00 PM,,,,,,41.78,$2.1,4.761904762,41.78,2.089,2,43.869,2,9.8,43.869,2.089,$43.9,20.89,2019
